game_date,game_pk,batter,pitcher,player_name,stand,p_throws,pitch_type,pitch_name,release_speed,release_spin_rate,plate_x,plate_z,zone,sz_top,sz_bot,balls,strikes,inning,inning_topbot,outs_when_up,launch_speed,launch_angle,hit_distance_sc,home_team,away_team,des
2026-08-11,824563,678246,666157,"Lodolo, Nick",R,L,FF,4-Seam Fastball,92.8,2220,-0.094649382262004,2.173210613246621,5,3.290214895,1.660482283,1,1,4,Bot,0,106.6,33,407,CWS,CIN,Miguel Vargas homers (25) on a fly ball to left center field.
2026-08-11,824563,700337,666157,"Lodolo, Nick",R,L,CH,Changeup,87.7,1800,0.4633822813233397,1.9245655765356755,9,3.133997703,1.581643701,1,1,2,Bot,2,102.2,23,378,CWS,CIN,Edgar Quero homers (3) on a fly ball to left center field.
2026-08-11,824563,686668,666157,"Lodolo, Nick",R,L,SI,Sinker,92.2,2341,-0.4094944566600045,2.0625426477179647,7,3.349893373,1.690600394,0,0,1,Bot,0,106.6,21,415,CWS,CIN,Brenton Doyle homers (2) on a line drive to center field.
2026-08-11,824240,666176,640448,"Finnegan, Kyle",R,R,FF,4-Seam Fastball,96.1,2034,0.2818703251674902,2.5148618057851038,6,3.305134514,1.668011811,2,2,8,Top,0,109.3,23,428,DET,CLE,Jo Adell homers (17) on a fly ball to center field.
2026-08-11,824240,800050,623454,"Anderson, Drew",L,R,CU,Curveball,79.0,2701,0.528628908825389,1.9030913667980207,9,3.339361877,1.685285433,1,0,3,Top,1,104.6,29,424,DET,CLE,Chase DeLauter homers (13) on a fly ball to right center field.
2026-08-11,823997,592626,696270,"Johnson, Ryan",L,R,FC,Cutter,91.2,2522,-0.2421211767525562,2.7358124951711096,5,3.23667979,1.633464567,0,2,1,Top,0,104.8,27,416,LAA,TEX,Joc Pederson homers (22) on a fly ball to center field.
2026-08-11,823917,605141,608379,"Wacha, Michael",R,R,FC,Cutter,90.3,2195,0.1556385165438833,2.561252167599497,5,3.096259843,1.562598425,0,0,2,Bot,1,104.9,22,378,LAD,KC,Mookie Betts homers (14) on a line drive to left field.
2026-08-11,823832,665923,694973,"Skenes, Paul",R,R,FF,4-Seam Fastball,95.5,1968,0.1602100964763684,2.934050276507305,2,3.165592192,1.597588583,0,0,3,Bot,1,105.1,40,384,MIA,PIT,Esteury Ruiz homers (6) on a fly ball to left field.
2026-08-11,823673,687952,641927,"Ober, Bailey",R,R,CH,Changeup,82.8,2084,0.1690011268971034,1.714917017040143,8,3.234924541,1.63257874,0,1,3,Top,1,109.0,33,460,MIN,BAL,Christian Encarnacion-Strand homers (4) on a fly ball to center field.
2026-08-11,823673,683002,641927,"Ober, Bailey",L,R,CH,Changeup,82.4,2105,0.4963693637312953,1.820835385626196,9,3.328830381,1.679970472,3,2,2,Top,1,108.1,25,409,MIN,BAL,Gunnar Henderson homers (19) on a fly ball to right field. Yohel Pozo scores.
2026-08-11,823673,624413,641927,"Ober, Bailey",R,R,FF,4-Seam Fastball,88.2,2132,0.1713958190186035,2.594132474796872,5,3.323564633,1.677312992,1,1,1,Top,0,107.1,24,418,MIN,BAL,Pete Alonso homers (26) on a fly ball to left center field. Gunnar Henderson scores.
2026-08-11,823512,668227,677960,"Weathers, Ryan",R,L,SI,Sinker,95.5,2252,0.2558713663975793,2.583849186769341,5,3.127854331,1.578543307,2,2,6,Top,1,95.7,27,351,NYY,SEA,Randy Arozarena homers (15) on a fly ball to right field.
2026-08-11,823264,669134,690986,"Harrison, Kyle",R,L,SI,Sinker,93.0,2196,0.3774938679724688,2.1132964779536816,6,3.119078084,1.574114173,1,0,5,Bot,1,101.9,27,379,SD,MIL,Luis Campusano homers (5) on a fly ball to left center field. Austin Hays scores.
2026-08-11,823264,665487,690986,"Harrison, Kyle",R,L,CH,Changeup,81.3,1478,0.0601003596204753,3.2123736710429505,2,3.346382874,1.68882874,0,0,4,Bot,0,102.5,31,382,SD,MIL,Fernando Tatis Jr. homers (12) on a fly ball to right field.
2026-08-11,823264,650859,690986,"Harrison, Kyle",R,L,FF,4-Seam Fastball,94.0,2434,0.04962375379826,2.23596044186285,5,3.087483596,1.558169291,1,0,2,Bot,2,100.7,23,366,SD,MIL,Luis Rengifo hits a grand slam (3) to left field. Luis Campusano scores. Jake Cronenworth scores. Fernando Tatis Jr. scores.
2026-08-11,823186,805811,686613,"Brown, Hunter",L,R,SI,Sinker,95.5,2179,-0.0743702127351153,2.3225358352085665,8,3.541215551,1.787155512,3,1,5,Bot,1,106.4,31,423,SF,HOU,Bryce Eldridge homers (12) on a fly ball to center field.
2026-08-11,823019,677592,641835,"Mayza, Tim",R,L,SL,Slider,87.3,2203,-0.1729498121687841,1.6902607170472388,8,3.145406824,1.587401575,1,1,8,Bot,0,106.6,24,430,STL,PHI,Everson Pereira homers (5) on a fly ball to center field.
2026-08-11,822778,678882,656302,"Cease, Dylan",R,R,ST,Sweeper,82.1,2767,-0.0806097417823317,2.386725268740709,5,3.110301837,1.569685039,0,0,5,Top,0,101.8,30,411,TOR,BOS,Ceddanne Rafaela homers (16) on a fly ball to center field.
2026-08-11,822778,677800,656302,"Cease, Dylan",L,R,SL,Slider,88.0,2787,-0.1011982300453491,1.711203468521869,8,3.117322835,1.573228347,2,2,4,Top,0,96.0,32,370,TOR,BOS,Wilyer Abreu homers (21) on a fly ball to right center field.
2026-08-11,822697,673548,571945,"Mikolas, Miles",R,R,SL,Slider,90.0,2292,0.0970509809062338,2.1466631883510345,5,3.177878937,1.60378937,0,1,8,Top,1,104.3,29,409,WSH,CHC,Seiya Suzuki homers (20) on a fly ball to center field.
2026-08-11,822697,608324,687377,"Ribalta, Orlando",R,R,SI,Sinker,97.5,2345,-0.2395463207947614,2.768911275096565,2,3.126099081,1.57765748,0,1,6,Top,2,102.5,24,374,WSH,CHC,Alex Bregman homers (13) on a fly ball to left field.
2026-08-11,822697,686611,684007,"Imanaga, Shota",R,L,FS,Split-Finger,81.2,1147,0.5010287946944199,1.821009443049149,9,3.165592192,1.597588583,1,0,5,Bot,2,105.6,22,414,WSH,CHC,Dylan Crews homers (10) on a fly ball to center field.
2026-08-11,822697,691718,663623,"Irvin, Jake",L,R,FF,4-Seam Fastball,94.6,2369,-0.1813470558111946,3.110118948848128,2,3.202452428,1.616190945,3,2,3,Top,0,111.5,28,437,WSH,CHC,Pete Crow-Armstrong homers (27) on a fly ball to right field.
2026-08-11,822697,696285,684007,"Imanaga, Shota",R,L,FF,4-Seam Fastball,90.6,2570,0.0823520281170795,2.7185097314215483,2,3.187532808,1.608661417,2,1,2,Bot,0,106.2,23,427,WSH,CHC,Jacob Young homers (10) on a fly ball to center field.
2026-08-11,822697,682928,684007,"Imanaga, Shota",L,L,ST,Sweeper,79.2,2546,-0.3700512260452744,3.139661090652942,1,3.222637795,1.626377953,1,1,1,Bot,2,96.4,31,364,WSH,CHC,CJ Abrams homers (29) on a fly ball to right field. Brady House scores.
2026-08-12,825047,682998,657514,"Bernardino, Brennan",L,L,SI,Sinker,90.1,2250,-0.0343829298063926,2.9159250754030204,2,3.10328084,1.566141732,0,1,8,Bot,1,103.7,25,390,AZ,COL,Corbin Carroll homers (18) on a fly ball to left center field.
2026-08-12,825047,691728,518876,"Kelly, Merrill",L,R,CH,Changeup,86.7,2066,-0.2789375715923652,1.8726185525506909,7,3.363057743,1.697244095,1,1,4,Top,0,104.7,26,407,AZ,COL,Zac Veen homers (1) on a fly ball to right center field. Willi Castro scores.
2026-08-12,825047,664954,518876,"Kelly, Merrill",L,R,FF,4-Seam Fastball,92.4,2437,0.665346327698295,1.5235222519262313,9,3.174368438,1.602017717,3,1,2,Top,2,105.5,30,402,AZ,COL,Brett Sullivan homers (6) on a fly ball to right field. Mickey Moniak scores. Willi Castro scores.
2026-08-12,824967,671732,675627,"Grove, Michael",L,R,FC,Cutter,89.8,2356,0.2778882806361651,2.640899449631144,6,3.34375,1.6875,0,0,8,Bot,2,107.6,27,426,ATH,TB,Lawrence Butler homers (9) on a fly ball to right center field.
2026-08-12,824967,680869,675627,"Grove, Michael",R,R,SI,Sinker,92.8,2259,-0.0197894128169164,3.4987902960291564,11,3.291970144,1.66136811,2,2,8,Bot,1,104.9,34,388,ATH,TB,Zack Gelof homers (13) on a fly ball to left center field.
2026-08-12,824967,689414,678022,"Perkins, Jack",L,R,SI,Sinker,93.7,2266,0.458720315014866,1.7020077917169818,9,3.085728346,1.557283465,1,1,4,Top,2,100.3,28,401,ATH,TB,Liam Hicks homers (16) on a fly ball to right center field. Jonathan Aranda scores. Junior Caminero scores.
2026-08-12,824883,666182,628452,"Iglesias, Raisel",R,R,SI,Sinker,92.9,2394,-0.3315284365602833,1.3885139723957705,13,3.162081693,1.595816929,2,2,9,Top,0,103.1,23,405,ATL,NYM,Bo Bichette homers (12) on a fly ball to center field.
2026-08-12,824883,663586,673380,"Núñez, Dedniel",R,R,SL,Slider,88.8,2470,0.4038227000146155,3.019793029499673,3,3.273540026,1.652066929,0,1,7,Bot,0,108.5,28,438,ATL,NYM,Austin Riley homers (15) on a fly ball to left center field.
2026-08-12,824883,573262,673380,"Núñez, Dedniel",L,R,FF,4-Seam Fastball,96.3,2393,0.1837657389845066,2.481623889998215,5,3.125221457,1.577214567,1,0,7,Bot,0,102.0,41,368,ATL,NYM,Mike Yastrzemski homers (9) on a fly ball to right center field.
2026-08-12,824883,673357,689266,"Dodd, Dylan",R,L,SI,Sinker,93.2,2152,-0.1063141647610358,2.7639626071919574,5,3.310400263,1.670669291,3,2,7,Top,1,107.2,24,399,ATL,NYM,Luis Robert Jr. homers (6) on a fly ball to left field.
2026-08-12,824883,620443,641816,"Mahle, Tyler",R,R,FF,4-Seam Fastball,91.2,2177,0.3008817092533561,2.752923593242389,3,3.178756562,1.604232283,0,0,6,Top,0,101.2,33,375,ATL,NYM,Luis Torrens homers (5) on a fly ball to right center field.
2026-08-12,824883,657041,804267,"Thornton, Zac",R,L,FC,Cutter,87.9,2469,0.1897333409293435,3.1568961647186704,2,3.146284449,1.587844488,1,0,2,Bot,2,105.7,26,412,ATL,NYM,Lane Thomas homers (11) on a fly ball to left field.
2026-08-12,824562,805367,670062,"Garcia, Julian",R,R,ST,Sweeper,82.1,2885,0.313098049872172,2.6988289279780022,3,3.068175853,1.548425197,2,1,6,Bot,1,93.3,33,360,CWS,CIN,Chase Meidroth homers (12) on a fly ball to left field. Colson Montgomery scores.
2026-08-12,824562,691011,695076,"Lowder, Rhett",L,R,SL,Slider,84.8,3007,-0.1854345782131972,1.6307880820158056,8,3.215616798,1.622834646,2,2,3,Bot,1,102.7,26,403,CWS,CIN,Drew Romo homers (6) on a fly ball to right field.
2026-08-12,824241,666176,664285,"Valdez, Framber",R,L,CH,Changeup,88.1,1558,-0.0839721517257374,1.657520213329719,8,3.305134514,1.668011811,0,1,5,Top,1,102.1,33,385,DET,CLE,Jo Adell homers (18) on a fly ball to left field. José Ramírez scores.
2026-08-12,824241,650402,656492,"Griffin, Foster",R,L,ST,Sweeper,78.6,2638,-0.4008951983835398,1.6654174137795197,7,3.12960958,1.579429134,1,1,3,Bot,0,105.5,27,421,DET,CLE,Gleyber Torres homers (8) on a fly ball to left center field.
2026-08-12,823994,608369,691946,"Klassen, George",L,R,SL,Slider,90.7,2354,0.5504154316829653,2.9177230160589422,3,3.37183399,1.701673228,2,2,3,Top,0,106.6,40,378,LAA,TEX,Corey Seager homers (12) on a fly ball to right field.
2026-08-12,823916,676439,696131,"Black, Mason",L,R,FF,4-Seam Fastball,94.6,2275,-0.217527428096907,3.307574826477617,2,3.262130906,1.646309055,2,0,5,Bot,0,105.1,24,402,LAD,KC,Hunter Feduccia homers (3) on a fly ball to center field.
2026-08-12,823916,660271,663738,"Lynch IV, Daniel",L,L,SI,Sinker,92.7,2107,-0.1054249707999743,2.8775117307489504,2,3.369201116,1.700344488,0,0,3,Bot,1,109.5,34,397,LAD,KC,Shohei Ohtani homers (27) on a fly ball to left center field. Miguel Rojas scores.
2026-08-12,823916,605141,663738,"Lynch IV, Daniel",R,L,FF,4-Seam Fastball,93.6,2383,0.2065372655148821,2.445294183194078,5,3.096259843,1.562598425,1,0,2,Bot,1,103.2,28,412,LAD,KC,Mookie Betts homers (15) on a fly ball to left center field.
2026-08-12,823833,681715,669199,"Bachar, Lake",R,R,SL,Slider,88.7,2592,0.0986173796382556,1.991161631218328,8,3.178756562,1.604232283,0,0,6,Bot,1,108.1,31,415,MIA,PIT,Heriberto Hernández homers (17) on a fly ball to left center field. Griffin Conine scores.
2026-08-12,823833,665052,669199,"Bachar, Lake",L,R,FF,4-Seam Fastball,94.2,2654,-0.2888395222824879,3.084589429032725,1,3.234046916,1.632135827,2,1,4,Bot,0,106.6,33,403,MIA,PIT,Griffin Conine homers (13) on a fly ball to center field.
2026-08-12,823672,665750,672782,"Gómez, Yoendrys",L,R,FF,4-Seam Fastball,96.3,2537,0.6633591356642167,2.6982447694597638,6,3.286704396,1.65871063,0,0,9,Top,0,103.3,39,378,MIN,BAL,Leody Taveras homers (7) on a fly ball to right field.
2026-08-12,823672,687637,805673,"Matthews, Zebby",L,R,CU,Curveball,80.7,2383,0.2857182880027847,1.9359474128941976,9,3.417470472,1.724704724,2,2,3,Top,1,100.6,35,374,MIN,BAL,Dylan Beavers homers (3) on a fly ball to right field. Pete Alonso scores. Tyler O'Neill scores.
2026-08-12,823511,663757,689546,"Davila, Nick",L,R,SI,Sinker,94.9,2124,-0.0684838761176898,2.244118566235799,5,3.138385827,1.583858268,1,1,8,Bot,1,103.0,21,398,NYY,SEA,Trent Grisham homers (15) on a fly ball to right center field. George Lombard Jr. scores.
2026-08-12,823511,663757,682243,"Miller, Bryce",L,R,SI,Sinker,95.1,2383,0.4098265362371347,1.7363033356795865,9,3.138385827,1.583858268,0,0,5,Bot,2,95.9,34,364,NYY,SEA,Trent Grisham homers (14) on a fly ball to right field.
2026-08-12,823511,686527,701542,"Warren, Will",L,R,CH,Changeup,86.5,1708,0.2595392087388879,1.925612128145449,8,3.208595801,1.619291339,2,0,3,Top,2,104.5,39,397,NYY,SEA,Dominic Canzone homers (19) on a fly ball to right center field.
2026-08-12,823511,677594,701542,"Warren, Will",R,R,FF,4-Seam Fastball,94.9,2399,0.2700470381445857,3.409633154755844,2,3.377977362,1.704773622,1,2,1,Top,2,100.0,33,378,NYY,SEA,Julio Rodríguez homers (19) on a fly ball to right field.
2026-08-12,823511,668227,701542,"Warren, Will",R,R,ST,Sweeper,85.5,3048,0.9957856287855332,1.808474091372922,14,3.127854331,1.578543307,1,1,1,Top,1,96.0,29,349,NYY,SEA,Randy Arozarena homers (16) on a fly ball to right field. Cole Young scores.
2026-08-12,823263,593428,669160,"May, Dustin",R,R,ST,Sweeper,85.6,3158,-0.2965953147940905,2.7490857625194383,4,3.284949147,1.657824803,2,2,3,Bot,1,105.1,30,415,SD,MIL,Xander Bogaerts homers (10) on a fly ball to left field.
2026-08-12,823263,596142,592662,"Ray, Robbie",R,L,FF,4-Seam Fastball,93.7,2319,0.0548348572191224,2.451035767470016,5,3.311277887,1.671112205,0,0,2,Top,2,102.5,27,372,SD,MIL,Gary Sánchez homers (10) on a fly ball to left field.
2026-08-12,822779,575929,667755,"Soriano, José",R,R,KC,Knuckle Curve,87.3,2407,0.654657827728802,2.172813981215234,6,3.229658793,1.62992126,3,2,5,Top,0,105.9,26,408,TOR,BOS,Willson Contreras homers (24) on a fly ball to left center field.
2026-08-12,822698,677588,665871,"Assad, Javier",L,R,SI,Sinker,93.5,1972,0.9086007267952784,1.987521821411478,14,3.140141076,1.584744095,2,1,9,Bot,2,101.8,26,417,WSH,CHC,José Tena homers (6) on a fly ball to center field.
2026-08-12,822698,608324,592866,"Williams, Trevor",R,R,FF,4-Seam Fastball,91.1,2190,0.4151042845629568,2.962119796522352,3,3.126099081,1.57765748,2,2,8,Top,1,98.1,30,394,WSH,CHC,Alex Bregman homers (16) on a fly ball to left center field. Seiya Suzuki scores.
2026-08-12,822698,621020,592866,"Williams, Trevor",R,R,SI,Sinker,86.9,1974,-0.1291817056263509,1.3953289613264404,13,3.218249672,1.624163386,1,1,8,Top,0,106.4,27,436,WSH,CHC,Dansby Swanson homers (18) on a fly ball to center field.
2026-08-12,822698,694673,665871,"Assad, Javier",L,R,FF,4-Seam Fastball,93.8,2234,0.6907500458553217,1.838846110490088,9,3.141896326,1.585629921,2,1,6,Bot,1,105.9,35,407,WSH,CHC,Abimelec Ortiz homers (3) on a fly ball to right field.
2026-08-12,822698,608324,672442,"Cruz, Yovanny",R,R,SL,Slider,91.3,2347,0.0161109412729751,2.0678925393501126,5,3.126099081,1.57765748,0,0,6,Top,2,98.4,34,383,WSH,CHC,Alex Bregman homers (15) on a fly ball to left field. Seiya Suzuki scores.
2026-08-12,822698,608324,656234,"Bird, Jake",R,R,ST,Sweeper,85.1,2656,0.2197568831819019,2.248779972910703,5,3.126099081,1.57765748,1,1,5,Top,1,96.1,29,397,WSH,CHC,Alex Bregman homers (14) on a fly ball to left center field. Dansby Swanson scores. Pete Crow-Armstrong scores.
2026-08-13,824561,663886,607200,"Fedde, Erick",R,R,ST,Sweeper,82.6,2690,-0.3001467055386726,2.026574820215129,7,3.359547244,1.695472441,0,0,4,Top,2,103.2,34,393,CWS,CIN,Tyler Stephenson homers (11) on a fly ball to left center field. Elly De La Cruz scores. Sal Stewart scores.
2026-08-13,824561,553993,663436,"Martin, Davis",R,R,SL,Slider,87.1,2558,0.2333322052846104,2.154577258624467,5,3.17085794,1.600246063,0,1,1,Top,2,98.1,39,359,CWS,CIN,Eugenio Suárez homers (18) on a fly ball to left field. Tyler Stephenson scores.
2026-08-13,824561,701398,663436,"Martin, Davis",R,R,SL,Slider,88.1,2507,-0.1640620673213094,2.2372540876128566,5,3.239312664,1.634793307,0,1,1,Top,1,110.2,27,419,CWS,CIN,Sal Stewart homers (26) on a fly ball to left field.
2026-08-13,824238,680664,800048,"Messick, Parker",R,L,CU,Curveball,81.2,2475,0.1076758288384043,1.81694128710588,8,3.256865158,1.643651575,2,2,6,Bot,2,100.3,33,389,DET,CLE,Eduardo Valencia homers (5) on a fly ball to left field.
2026-08-13,823915,571970,622608,"Senzatela, Antonio",L,R,FF,4-Seam Fastball,100.1,2470,-0.357533182504741,2.8033013151926207,1,3.127854331,1.578543307,3,2,6,Bot,2,105.7,33,426,LAD,MIL,Max Muncy homers (23) on a fly ball to right center field. Tommy Edman scores. Freddie Freeman scores.
2026-08-13,823829,683357,677952,"Ashcraft, Braxton",L,R,FF,4-Seam Fastball,97.1,2236,0.5011382146056128,2.594696061679524,6,3.369201116,1.700344488,0,1,9,Bot,0,103.2,33,402,MIA,PIT,Owen Caissie homers (13) on a fly ball to center field.
2026-08-13,823829,804668,691594,"Sanoja, Javier",R,R,FA,Other,52.9,1394,0.1813030909464153,3.353341442070556,2,3.349015748,1.69015748,1,0,9,Top,1,101.4,31,399,MIA,PIT,Rafael Flores Jr. homers (3) on a fly ball to left field. Jake Mangum scores. Jared Triolo scores.
2026-08-13,823829,694378,691594,"Sanoja, Javier",L,R,FA,Other,58.6,1166,0.5065525351945639,1.6592619554599226,9,3.285826772,1.658267717,1,0,9,Top,1,108.6,25,396,MIA,PIT,Jacob Gonzalez homers (6) on a fly ball to right field. Esmerlyn Valdez scores.
2026-08-13,823829,804668,667463,"King, John",R,L,CU,Curveball,80.6,2990,-0.8216717995868427,1.767430837698063,7,3.349015748,1.69015748,1,2,8,Top,1,106.3,39,384,MIA,PIT,Rafael Flores Jr. homers (2) on a fly ball to left field. Jake Mangum scores. Jared Triolo scores.
2026-08-13,823829,669707,663969,"Phillips, Tyler",R,R,FF,4-Seam Fastball,94.9,2219,-0.1256603396389114,2.821365383437662,5,3.342872375,1.687057087,1,0,5,Top,0,103.0,24,395,MIA,PIT,"Umpire reviewed (home run), call on the field was upheld: Jared Triolo homers (2) on a fly ball to right center field."
2026-08-13,823669,669016,701519,"Adams, Travis",L,R,CH,Changeup,82.7,1720,-0.1795938097026919,2.144924107129078,8,3.312,1.672,1,2,7,Top,1,100.1,30,365,MIN,PHI,Brandon Marsh homers (17) on a fly ball to right field. Alec Bohm scores.
2026-08-13,823669,656941,671737,"Bradley, Taj",L,R,FS,Split-Finger,92.7,1822,-0.0600063885840314,2.8205652921498268,2,3.181,1.605,2,0,4,Top,2,108.0,39,355,MIN,PHI,Kyle Schwarber homers (37) on a fly ball to right field. Brandon Marsh scores.
2026-08-13,823669,807712,605400,"Nola, Aaron",R,R,SI,Sinker,92.0,2357,-0.6610436403323059,1.8742948215319477,7,3.214,1.622,1,1,2,Bot,1,101.2,35,357,MIN,PHI,Luke Keaschall homers (7) on a fly ball to left field.
2026-08-13,823669,656941,671737,"Bradley, Taj",L,R,FF,4-Seam Fastball,95.4,2194,0.5608511218048726,2.1892298931464365,6,3.181,1.605,2,0,1,Top,0,99.6,28,369,MIN,PHI,Kyle Schwarber homers (36) on a fly ball to right field.
2026-08-13,823508,642215,608331,"Fried, Max",R,L,FC,Cutter,93.0,2255,-0.0938746762183702,2.1509279033375286,8,3.342872375,1.687057087,2,2,2,Top,2,104.1,24,396,NYY,SEA,Weston Wilson homers (4) on a fly ball to left center field.
2026-08-13,822776,702332,695445,"Lee, Chase",R,R,ST,Sweeper,80.7,3004,0.0929071460301322,2.702097779972478,2,2.947063648,1.48730315,1,0,8,Top,1,99.7,28,384,TOR,BOS,Caleb Durbin hits a grand slam (12) to left field. Ceddanne Rafaela scores. Wilyer Abreu scores. Masataka Yoshida scores.
2026-08-13,822696,694673,592332,"Gausman, Kevin",L,R,FF,4-Seam Fastball,93.0,2179,-0.1917661390156598,3.080741283666084,2,3.141896326,1.585629921,0,0,5,Bot,2,105.2,28,414,WSH,CHC,Abimelec Ortiz homers (4) on a fly ball to center field. Andrés Chaparro scores. CJ Abrams scores.
2026-08-14,824968,671732,695239,"Ahlstrom, Robby",L,L,FF,4-Seam Fastball,93.5,2011,0.3066344660637446,3.6095948338702217,12,3.34375,1.6875,2,2,7,Bot,2,103.4,24,411,ATH,TEX,Lawrence Butler homers (10) on a fly ball to center field.
2026-08-14,824968,643446,681217,"Silseth, Chase",L,R,FF,4-Seam Fastball,95.2,2370,0.5659464471264762,2.436680612790159,6,3.213861549,1.621948819,0,1,6,Bot,2,101.5,26,400,ATH,TEX,Jeff McNeil homers (5) on a fly ball to right field.
2026-08-14,824968,669394,695611,"Jump, Gage",R,L,FF,4-Seam Fastball,96.8,2435,-0.2199901290478418,2.1749837727016192,5,3.229658793,1.62992126,3,2,6,Top,1,106.0,27,428,ATH,TEX,Jake Burger homers (20) on a fly ball to center field. Corey Seager scores. Ezequiel Duran scores.
2026-08-14,824882,694374,641755,"Kinley, Tyler",R,R,SL,Slider,89.5,2495,0.2225224145501827,1.919991570046636,8,3.162959318,1.596259843,1,2,9,Top,0,103.3,25,406,ATL,AZ,Tim Tawa homers (7) on a fly ball to center field.
2026-08-14,824643,673548,666277,"Soriano, George",R,R,CH,Changeup,88.3,1384,-0.1993744419005214,2.28736792256739,5,3.177878937,1.60378937,2,1,6,Bot,1,106.4,39,390,CHC,STL,Seiya Suzuki homers (21) on a fly ball to left center field. Tyrone Taylor scores. Dansby Swanson scores.
